bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),número_do_testemunho,profundidade_do_plugue_(m),orientação_do_plugue_(h_ou_v),identificador_da_caixa,total_de_caixas,data_de_conclusão_do_poço,município/estado,depositária
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,979.75,H,2,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,980.05,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,980.45,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,980.65,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,980.7,V,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,981.05,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,981.35,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,981.65,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,981.7,V,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,981.9,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,982.25,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,982.6,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,982.65,V,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,983.0,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,983.3,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,983.65,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,983.95,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,984.0,V,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,984.4,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,984.7,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,12.0,985.25,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,985.65,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,985.7,V,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,985.9,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,986.7,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,987.05,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,987.1,V,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,987.45,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,987.75,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270021283.0,7-RPS-14-ES,13.0,988.05,H,3,3.0,2005-04-27,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,342700145100.0,7-RSM-46-ES,1.0,992.1,H,1,3.0,1986-01-22,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,342700145100.0,7-RSM-46-ES,1.0,992.9,V,1,3.0,1986-01-22,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,342700145100.0,7-RSM-46-ES,1.0,992.9,H,1,3.0,1986-01-22,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,342700145100.0,7-RSM-46-ES,1.0,993.4,H,1,3.0,1986-01-22,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,342700145100.0,7-RSM-46-ES,1.0,993.8,H,1,3.0,1986-01-22,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,342700145100.0,7-RSM-46-ES,1.0,994.6,H,1,3.0,1986-01-22,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,342700145100.0,7-RSM-46-ES,2.0,999.4,H,1,3.0,1986-01-22,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,342700145100.0,7-RSM-46-ES,2.0,999.7,H,1,3.0,1986-01-22,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,592.4,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,592.6,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,592.65,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,593.05,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,594.25,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,594.4,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,594.45,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,594.8,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,595.0,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,595.25,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,1.0,595.3,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,596.35,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,596.6,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,596.65,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,597.05,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,597.3,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,597.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,597.55,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,598.05,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,598.15,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,2.0,598.2,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,3.0,599.45,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,600.55,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,600.9,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,601.55,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,601.65,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,601.85,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,601.9,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,602.2,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,602.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,602.55,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,4.0,602.8,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,602.9,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,603.2,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,603.25,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,603.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,603.8,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,604.1,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,604.15,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,604.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,604.7,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,605.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,605.6,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,605.9,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,605.95,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,606.2,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,606.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,5.0,606.75,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,607.9,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,608.2,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,608.25,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,608.6,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,608.8,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,609.1,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,609.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,609.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,609.8,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,610.05,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,610.1,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,610.45,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,610.7,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,611.3,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,611.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,612.05,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,612.15,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,612.2,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,612.6,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,6.0,612.85,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,7.0,613.15,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,7.0,613.5,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,7.0,613.55,V,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,7.0,613.85,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,7.0,614.15,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,617.2,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,617.45,H,1,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,617.5,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,617.95,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,618.05,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,618.35,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,618.4,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,618.85,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,618.95,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,619.25,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,619.3,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,619.7,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,619.9,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,620.15,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,620.2,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,620.65,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,620.85,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,621.15,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,621.2,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,621.45,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,621.6,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,621.85,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,621.9,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,8.0,622.25,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,622.5,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,622.75,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,622.8,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,623.35,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,623.85,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,624.05,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,624.25,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,624.55,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,624.6,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,624.95,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,625.15,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,625.5,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,625.55,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,625.95,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,9.0,626.15,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,629.2,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,629.25,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,629.4,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,629.65,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,629.85,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,629.9,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,630.35,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,630.8,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,10.0,630.85,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,631.55,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,631.75,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,631.8,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,632.15,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,632.35,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,632.6,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,632.65,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,633.05,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,633.25,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,633.6,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,633.65,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,633.95,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,634.15,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,634.45,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,634.5,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,634.85,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,635.05,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,635.4,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,635.45,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,635.8,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,636.0,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,636.05,V,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,11.0,636.25,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,12.0,636.55,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
ESPÍRITO SANTO,34270022136.0,9-BRSA-472DA-ES,12.0,636.8,H,2,3.0,2007-01-19,SÃO MATEUS/ES,SEACREST
