bacia_sedimentar,código_do_poço_(api),nome_do_poço_(anp),profundidade_(m),identificador_da_caixa,total_de_caixas,data_de_conclusão_do_poço,município/estado,depositária
SANTOS,86316027979.0,3-BRSA-1290-SPS,5925.8,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5928.32,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5931.41,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5933.8,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5935.67,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5941.39,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5945.19,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5949.36,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5951.53,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5953.43,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5960.45,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5963.73,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5967.41,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5969.63,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5972.03,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5977.14,3,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5979.53,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5983.95,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5986.2,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5989.13,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,5997.1,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6005.62,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6009.7,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6012.37,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6016.81,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6023.8,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6027.44,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6030.28,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6036.11,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6040.13,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6045.54,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6049.25,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6052.52,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6055.72,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6062.2,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6064.8,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6068.26,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6069.55,4,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6072.89,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6075.39,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6077.83,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6083.35,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6088.13,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6091.3,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6092.8,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6094.94,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6097.33,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6100.6,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6101.97,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6111.43,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6114.6,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6117.61,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6123.36,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6126.2,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6131.92,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6135.54,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6136.83,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6143.49,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6151.67,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6166.51,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6170.7,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6173.0,5,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6185.0,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6200.0,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6216.0,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6237.5,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6244.0,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6262.0,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6266.0,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6268.0,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027979.0,3-BRSA-1290-SPS,6275.0,6,6.0,2016-01-01,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,5977.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,5980.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,5983.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,5986.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,5989.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,5992.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,5995.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,5998.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6001.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6004.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6010.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6018.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6026.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6034.0,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6089.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6092.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6095.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6098.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6101.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6104.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6107.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6110.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6113.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6116.5,1,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6119.5,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6128.5,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6133.5,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6138.5,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6148.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6153.3,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6187.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6191.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6200.3,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6208.4,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6230.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6241.5,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6250.5,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6259.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6265.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6274.5,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6346.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6348.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316027781.0,3-BRSA-1216DA-SPS,6365.0,2,2.0,2015-10-24,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5704.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5718.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5726.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5732.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5737.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5738.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5739.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5740.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5740.5,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5741.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5742.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5743.5,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5744.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5745.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5746.0,1,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5748.0,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5748.8,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5750.0,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5750.7,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5751.0,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5751.8,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5752.0,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5752.5,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5753.0,2,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5757.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5759.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5760.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5765.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5766.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5767.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5770.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5771.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5772.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5774.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5776.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5777.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5783.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5784.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5785.0,3,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5788.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5789.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5790.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5791.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5795.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5796.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5797.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5798.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5799.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5800.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5802.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5803.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5804.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5805.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5806.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5807.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5808.0,4,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5810.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5811.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5812.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5813.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5814.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5815.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5819.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5820.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5821.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5822.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5823.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5824.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5825.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5826.0,5,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5827.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5828.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5829.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5832.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5833.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5834.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5835.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5836.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5838.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5839.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5842.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5843.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5844.0,6,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5845.0,7,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5846.0,7,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5847.0,7,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5848.0,7,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5849.0,7,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
SANTOS,86316025925.0,4-BRSA-971B-SPS,5850.0,7,14.0,2012-12-29,RIO DE JANEIRO/RJ,EQUINOR
