;;;;;;;;;;;
Bacia sedimentar;Código do poço (API);Nome do poço (ANP);Identificador da caixa;Total de caixas;Profundidade topo (m);Profundidade base (m);Data de conclusão do poço;Município/Estado;Depositária;;
CAMPOS;74281027798;8-ABL-82H-RJS;5;5;2205;2262;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;6;6;2265;2322;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;7;7;2325;2382;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;8;8;2385;2442;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;9;9;2445;2502;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;10;10;2505;2562;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;11;11;2565;2622;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;12;12;2625;2682;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;13;13;2685;2742;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;14;14;2745;2802;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;15;15;2805;2862;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;16;16;2865;2922;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;17;17;2925;2982;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;18;18;2985;3042;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;19;19;3045;3102;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281027798;8-ABL-82H-RJS;20;20;3105;3130;23/10/2014;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;1;1;2016;2256;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;2;2;2259;2436;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;3;3;2439;2523;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;4;4;2526;2613;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;5;5;2616;2709;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;6;6;2712;2817;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;7;7;2820;2910;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;8;8;2913;3003;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;9;9;3006;3087;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021622;9-AB-82D-RJS;10;10;3090;3168;17/01/2006;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;1;1;1782;1944;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;2;2;1944;2124;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;3;3;2124;2295;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;4;4;2295;2475;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;5;5;2475;2553;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;6;6;2553;2616;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;7;7;2616;2670;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;8;8;2670;2727;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;9;9;2727;2787;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;10;10;2787;2847;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;11;11;2847;2907;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;12;12;2907;2967;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;13;13;2967;3027;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;14;14;3027;3081;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281021512;9-AB-84D-RJS;15;15;3081;3128;03/11/2005;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;1;1;1917;2133;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;2;2;2142;2361;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;3;3;2364;2448;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;4;4;2451;2523;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;5;5;2526;2595;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;6;6;2598;2685;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;7;7;2688;2760;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;8;8;2763;2853;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020244;9-ABL-10D-RJS;9;9;2856;2865;17/12/2002;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020393;9-ABL-12DA-RJS;1;1;2676;2739;31/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020393;9-ABL-12DA-RJS;2;2;2739;2808;31/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020393;9-ABL-12DA-RJS;3;3;2808;2858;31/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;1;1;1998;2196;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;2;2;2196;2394;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;3;3;2394;2601;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;4;4;2601;2673;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;5;5;2673;2742;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;6;6;2742;2811;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;7;7;2811;2874;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;8;8;2874;2943;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;9;9;2943;3015;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;10;10;3015;3078;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020374;9-ABL-12D-RJS;11;11;3078;3130;20/03/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020504;9-ABL-14DA-RJS;1;1;2241;2412;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020504;9-ABL-14DA-RJS;2;2;2421;2592;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020504;9-ABL-14DA-RJS;3;3;2601;2772;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020504;9-ABL-14DA-RJS;4;4;2781;2958;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020504;9-ABL-14DA-RJS;5;5;2961;3024;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020504;9-ABL-14DA-RJS;6;6;3027;3093;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020504;9-ABL-14DA-RJS;7;7;3096;3162;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;1;1;2214;2403;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;2;2;2412;2568;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;3;3;2571;2637;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;4;4;2640;2709;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;5;5;2712;2772;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;6;6;2775;2832;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;7;7;2835;2892;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;8;8;2895;2955;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;9;9;2958;3015;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;10;10;3018;3078;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020478;9-ABL-14D-RJS;11;11;3081;3120;03/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;1;1;2223;2475;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;2;2;2475;2691;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;3;3;2691;2805;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;4;4;2805;2913;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;5;5;2913;3009;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;6;6;3009;3066;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;7;7;3066;3126;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;8;8;3126;3180;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;9;9;3180;3234;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020522;9-ABL-15D-RJS;10;10;3234;3252;19/06/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;1;1;2308;2370;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;2;2;2370;2451;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;3;3;2451;2523;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;4;4;2523;2598;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;5;5;2598;2667;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;6;6;2667;2745;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;7;7;2745;2811;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;8;8;2811;2889;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;9;9;2889;2973;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;10;10;2973;3051;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;11;11;3051;3132;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;12;12;3132;3225;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;13;13;3225;3321;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;14;14;3321;3396;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020639;9-ABL-17D-RJS;15;15;3396;3459;04/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;1;1;1987;2205;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;2;2;2205;2421;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;3;3;2421;2517;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;4;4;2517;2592;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;5;5;2592;2670;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;6;6;2670;2754;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;7;7;2754;2844;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;8;8;2844;2928;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;9;9;2928;3012;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;10;10;3012;3090;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;11;11;3090;3165;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;12;12;3165;3243;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;13;13;3243;3324;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;14;14;3324;3402;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;15;15;3402;3483;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;16;16;3483;3564;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;17;17;3564;3639;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;18;18;3639;3720;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020634;9-ABL-19D-RJS;19;19;3720;3804;23/09/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;1;1;1962;2025;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;2;2;2025;2088;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;3;3;2088;2151;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;4;4;2151;2220;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;5;5;2220;2289;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;6;6;2289;2355;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;7;7;2355;2424;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;8;8;2424;2502;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;9;9;2502;2571;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;10;10;2571;2637;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;11;11;2637;2700;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;12;12;2700;2766;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;13;13;2766;2835;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;14;14;2835;2901;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;15;15;2901;2955;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;16;16;2955;3009;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;17;17;3009;3066;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;18;18;3066;3123;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;19;19;3123;3189;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;20;20;3189;3261;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;21;21;3261;3330;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;22;22;3330;3399;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;23;23;3399;3468;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;24;24;3468;3531;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;25;25;3531;3597;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;26;26;3597;3657;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;27;27;3657;3714;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020676;9-ABL-21D-RJS;28;28;3714;3750;04/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;1;1;2322;2406;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;2;2;2406;2490;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;3;3;2490;2571;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;4;4;2571;2655;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;5;5;2655;2739;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;6;6;2739;2823;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;7;7;2823;2916;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;8;8;2916;3009;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;9;9;3009;3096;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;10;10;3096;3186;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;11;11;3186;3273;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;12;12;3273;3366;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;13;13;3366;3459;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;14;14;3459;3552;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;15;15;3552;3645;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020679;9-ABL-23D-RJS;16;16;3645;3654;29/10/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;1;1;2172;2244;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;2;2;2244;2316;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;3;3;2316;2388;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;4;4;2388;2463;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;5;5;2463;2541;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;6;6;2541;2619;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;7;7;2619;2703;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;8;8;2703;2787;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;9;9;2787;2865;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;10;10;2865;2946;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;11;11;2946;3030;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;12;12;3030;3111;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;13;13;3111;3189;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;14;14;3189;3267;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;15;15;3267;3351;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;16;16;3351;3435;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020753;9-ABL-25DP-RJS;17;17;3435;3515;01/01/2004;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;1;1;2127;2196;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;2;2;2196;2262;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;3;3;2262;2331;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;4;4;2331;2400;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;5;5;2400;2469;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;6;6;2469;2538;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;7;7;2538;2610;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;8;8;2610;2679;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;9;9;2679;2745;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;10;10;2745;2811;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;11;11;2811;2880;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;12;12;2880;2949;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;13;13;2949;3018;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;14;14;3018;3090;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;15;15;3090;3159;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;16;16;3159;3240;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;17;17;3240;3321;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281020719;9-ABL-27D-RJS;18;18;3324;3396;09/12/2003;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281019573;9-ABL-2-RJS;1;1;1938;1983;15/09/2001;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281019573;9-ABL-2-RJS;2;2;1986;2031;15/09/2001;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281019573;9-ABL-2-RJS;3;3;2034;2085;15/09/2001;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281019573;9-ABL-2-RJS;4;4;2088;2139;15/09/2001;SÃO GONÇALO/RJ;PETRORIO;;
CAMPOS;74281019573;9-ABL-2-RJS;5;5;2142;2190;15/09/2001;SÃO GONÇALO/RJ;PETRORIO;;
